Change_Type,Package_Name,Package_Type,Old_Version,New_Version,Old_Install_Time,New_Install_Time
Added,/usr/include/GL/internal/glcore.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/ext/pb_ds/detail/unordered_iterator/iterator.hpp,file,,,,2025-10-30T08:55:44Z
Added,/usr/bin/tzselect,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man7/EVP_CIPHER-SEED.7ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3.13/asyncio/mixins.py,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/git-man.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/tuple,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/if_arp.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/nettle/pss-mgf1.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libevent-2.1-7t64/changelog.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/cs/LC_MESSAGES/tar.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/zoneinfo/America/Kentucky/Louisville,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl5/Dpkg/Deps/AND.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Test2/Tools/AsyncSubtest.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/OpenEXR/ImfLut.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/freetype2/freetype/config/ftstdlib.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/pango-1.0/pango/pango-utils.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/linux/uapi/arm64/asm/termios.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/lintian/overrides/libmariadb3,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man5/config.5ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/ExtUtils/Constant/Utils.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/vi/LC_MESSAGES/gdk-pixbuf.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/gpg-agent/README.Debian,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3.13/signal.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/liberror-perl/examples/next-in-loop/Error.pm-next-out-of-catch.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/linux/uapi/sparc/asm/psr.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libbluetooth3/changelog.Debian.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/diffutils/copyright,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libcap2/changelog.Debian.amd64.gz,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/libpangocairo-1.0-0:amd64.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/sq-config-get.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/bits/timex.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man7/EVP_PKEY-ML-KEM.7ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/mercurial/thirdparty/attr/_config.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Locale/Maketext.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/OpenEXR/ImfImage.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/ext/pb_ds/detail/trie_policy/order_statistics_imp.hpp,file,,,,2025-10-30T08:55:44Z
Added,/usr/bin/basenc,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/fr/man8/apt-mark.8.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Test2/EventFacet/About.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/X11/locale/zh_HK.big5hkscs/Compose,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/cmake/libdeflate/libdeflate-config.cmake,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libmagickwand-7.q16-dev/copyright,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/es/LC_MESSAGES/libpq5-17.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/libbluetooth.a,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man7/EVP_PKEY-DH.7ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/parallel/omp_loop_static.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/sv/man1/dpkg-split.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man7/EVP_PKEY-RSA.7ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Exporter/Heavy.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/unicode/ucnv.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/gcc/x86_64-linux-gnu/14/include/fma4intrin.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/X11/locale/ja.SJIS/XLC_LOCALE,file,,,,2025-10-30T08:55:44Z
Added,liblcms2-2,library,,2.16-2,,2025-10-30T08:55:44Z
Added,rpcsvc-proto,library,,1.4.3-1,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libxslt1-dev/html/APIchunk0.html,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/X11/extensions/dpms.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/c++/14/bits/atomic_word.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/it/man1/chfn.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/mercurial/repoview.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/zoneinfo/Etc/GMT-9,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/pinentry-curses/README.Debian,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/mit-krb5/gssrpc/types.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/dpkg/buildopts.mk,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/ldap_str2dn.3.gz,file,,,,2025-10-30T08:55:44Z
Added,libacl1,library,,2.3.2-2+b1,,2025-10-30T08:55:44Z
Added,/usr/share/man/man8/pam_group.8.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/unicode/unifunct.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/linux/uapi/sh/asm/param.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/ldscripts/elf_i386.xe,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libcairo-gobject2/changelog.Debian.amd64.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/ja/LC_MESSAGES/tar.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/openssl/thread.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3.13/xml/dom/__init__.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/mercurial/templates/spartan/branches.tmpl,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/contrib/git-resurrect.sh,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/git-fetch-pack.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/unicore/lib/Nv/13.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/ImageMagick-7/MagickCore/utility.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/pt/LC_MESSAGES/sed.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3.13/encodings/iso8859_8.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/pt_BR/LC_MESSAGES/make.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/pt/man5/deb-src-files.5.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/sv/man5/deb-src-files.5.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/bash-completion/completions/gresource,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/he/LC_MESSAGES/make.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl/5.40.1/bits/pthreadtypes-arch.ph,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/bits/valarray_before.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/sysprof-6/sysprof-macros.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/unicode/parsepos.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/tr.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/nl/man8/apt-cache.8.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/tr2/ratio,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libfftw3-single3/changelog.Debian.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/asn1_strerror.3.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/tcltk/tcl8.6/msgs/pt.msg,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/debian-archive-keyring/NEWS.Debian.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/hgext/narrow/narrowbundle2.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/ja/man5/passwd.5.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/sv/LC_MESSAGES/subversion.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/ext/pb_ds/detail/rb_tree_map_/traits.hpp,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/libpng16/pnglibconf.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libtiffxx6/changelog.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/fr/LC_MESSAGES/bash.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/pl/LC_MESSAGES/coreutils.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/gnutls/self-test.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/tr/LC_MESSAGES/sed.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Pod/Simple/HTML.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/openssl-rehash.1ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3.13/zoneinfo/_tzpath.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/hgext/mq.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libperl5.40/copyright,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/unicore/lib/Nv/300.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/libltdl/lt_system.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Scx/Phlp.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/ca-certificates/examples/ca-certificates-local/debian/rules,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/netfilter/xt_tcpmss.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/Dpkg::Changelog::Debian.3perl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/fribidi_reorder_line.3.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/gcc/python/libstdcxx/__init__.py,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/tzdata.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/lintian/overrides/libicu-dev,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/DPMSCapable.3.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/TAP/Parser.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/bits/uses_allocator.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/ext/pb_ds/detail/pat_trie_/r_erase_fn_imps.hpp,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/ldap_cdefs.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/XtVaCreateArgsList.3.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libbluetooth-dev/org.bluez.obex.Synchronization.5,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/id/LC_MESSAGES/libidn2.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/RelNotes/1.7.10.3.txt,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/fr/man5/deluser.conf.5.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/hgext/fsmonitor/pywatchman/compat.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Test2/AsyncSubtest/Formatter.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/bash.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/fr/LC_MESSAGES/gnupg2.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/harfbuzz/hb-aat.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/bits/syslog-decl.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/cpp-x86-64-linux-gnu/changelog.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libcurl4-openssl-dev/copyright,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libxslt1-dev/html/EXSLT/APIchunk0.html,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/fr/man5/deb-postinst.5.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/perl-modules-5.40/changelog.gz,file,,,,2025-10-30T08:55:44Z
Added,/etc/ImageMagick-7/type-urw-base35.xml,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/mercurial/templates/static/feed-icon-14x14.png,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/OpenEXR/ImfMultiPartOutputFile.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/glib-2.0/glib/gspawn.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/unicode/unistr.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/pkgconfig/librsvg-2.0.pc,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/tk8.6/changelog.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/dirmngr/copyright,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/mercurial/templates/map-cmdline.phases,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/sq-keyring-list.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/libfftw3f_threads.so.3.6.10,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/input.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/mii.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/nettle/xts.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libidn2-dev/changelog.Debian.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/Dpkg::Control::Tests::Entry.3perl.gz,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/mariadb-common.conffiles,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/mercurial/locale/it/LC_MESSAGES/hg.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl/5.40.1/CORE/EXTERN.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/chown.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/dirmngr/THANKS.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/lintian/overrides/gpgconf,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/RelNotes/2.43.1.txt,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/pkgconfig/mit-krb5/kdb.pc,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/libXss.so.1.0.0,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/IO/Pipe.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/InSC/Consona5.pl,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/libpam-runtime.prerm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/eo/LC_MESSAGES/gnupg2.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/bin/xzmore,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/Imath/ImathGL.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/ext/pb_ds/detail/rb_tree_map_/debug_fn_imps.hpp,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/type_traits,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/locale.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/common-licenses/GPL-3,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/fr/man1/dpkg-vendor.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/nfs4_mount.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/de/man1/dpkg-shlibdeps.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man3/libssh2_channel_setenv.3.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/tcltk/tcl8.6/msgs/en_hk.msg,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/gnupg/help.fr.txt,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/ImageMagick-7.1.1/modules-Q16/coders/cut.la,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/id/LC_MESSAGES/git.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/unicore/lib/Alpha/Y.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/bin/fc-validate,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/condition_variable,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/glib-2.0/gio/gfilenamecompleter.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/unicode/uformattedvalue.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/gconv/ISO_11548-1.so,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/touch.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/unicore/lib/Scx/Takr.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libtool/README.Debian,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libwmf-0.2-7/changelog.Debian.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/x11-common/changelog.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3/dist-packages/hgext/record.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3.13/xml/sax/xmlreader.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/unicore/lib/Nv/500.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libssh2-1-dev/examples/sftp_mkdir.c,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/montage-im7.q16.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/3_4.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/zoneinfo/Europe/Paris,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/git-commit-tree.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/unicore/lib/Sc/Gonm.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/user_events.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/libmenuw.a,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/automake-1.17/Automake/Item.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/fr/man1/dpkg-source.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/9.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/diffutils/changelog.Debian.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/sys/vlimit.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/kn/LC_MESSAGES/Linux-PAM.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/stdint.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/bits/environments.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libimath-dev/copyright,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/libbluetooth-dev/org.bluez.obex.MessageAccess.5.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/gconv/EBCDIC-FI-SE-A.so,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/bash-completion/completions/uclampset,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/libffi8:amd64.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/bits/gslice.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/linux/uapi/arm64/asm/sockios.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/zoneinfo/Etc/GMT-3,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man7/ossl-guide-migration.7ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/netbase.postinst,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/RelNotes/2.1.4.txt,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/gcc/x86_64-linux-gnu/14/include/avx512cdintrin.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/linux/uapi/x86/asm/mtrr.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Perl/SpacePer.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/netfilter_bridge/ebt_pkttype.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/tcltk/tk8.6/optMenu.tcl,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl/5.40.1/bits/getopt_core.ph,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/X11/dri/xf86driproto.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/glib-2.0/glib/gquark.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/ntsync.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/bits/errno.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/bits/types/struct_shmid64_ds_helper.h,file,,,,2025-10-30T08:55:44Z
Added,cpp-x86-64-linux-gnu,library,,4:14.2.0-1,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Test2/Manual/Tooling/Subtest.pm,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/dirmngr.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/libgmp-dev:amd64.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/tcltk/tcl8.6/encoding/cp865.enc,file,,,,2025-10-30T08:55:44Z
Added,findutils,library,,4.10.0-3,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/libaudit1:amd64.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/sq-packet-split.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/contrib/coccinelle/spatchcache,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/graphite2/Log.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man7/EVP_MD-MD2.7ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/c++/14/bits/specfun.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/libxslt/keys.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/io_uring.h,file,,,,2025-10-30T08:55:44Z
Added,/var/lib/dpkg/info/librsvg2-dev:amd64.md5sums,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/locale/C.utf8/LC_IDENTIFICATION,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/ko/LC_MESSAGES/libidn2.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/lintian/overrides/libgcc-s1,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl/5.40.1/Encode/JP/H2Z.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/bits/dirent.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/locale/csb/LC_MESSAGES/gdk-pixbuf.mo,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/tcltk/tcl8.6/encoding/ksc5601.enc,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/gconv/EUC-CN.so,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/perl-base/unicore/lib/Nv/200.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/librsvg-2.0/librsvg/rsvg-pixbuf.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/bits/types/sig_atomic_t.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/x86_64-linux-gnu/c++/14/bits/ctype_inline.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/x86_64-linux-gnu/libltdl.so.7.3.3,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/python3.13/encodings/koi8_t.py,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/RelNotes/1.5.1.6.txt,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/RelNotes/2.21.3.txt,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Pod/Simple/Text.pm,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/perl/5.40.1/Unicode/Collate/Locale/vo.pl,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/X11/Xpoll.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/linux/virtio_pci.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man7/EVP_KDF-ARGON2.7ssl.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/doc/git/RelNotes/1.6.3.2.txt,file,,,,2025-10-30T08:55:44Z
Added,/usr/include/freetype2/freetype/ftlogging.h,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/tcltk/tk8.6/msgs/fr.msg,file,,,,2025-10-30T08:55:44Z
Added,/usr/lib/dpkg/methods/apt/setup,file,,,,2025-10-30T08:55:44Z
Added,/usr/share/man/man1/git-am.1.gz,file,,,,2025-10-30T08:55:44Z
Added,/usr/bin/pkgconf,file,,,,2025-10-30T08:55:44Z
